Level code,University,City,Courses,Faculty,Int fees,Local fees,Currency,Currency Time,Duration,Duration Time,Prerequiste_1,Prerequiste_2,Prerequiste_3,Prerequiste_1_grade,Prerequiste_2_grade,Prerequiste_3_grade,Website,course_lang,Availability,Description,Career outcomes,Country,Online,Offline,Distance,Face to face,Blended,Remarks,Course delivery mode,Free TAFE
CERTIII,South Metropolitan TAFE,Fremantle,SIS30619 Certificate III in Outdoor Leadership,"Aerospace, Maritime and Logistics",,,AUD,Year,2,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-outdoor-leadership,English,A,"Become a leader in tour guiding in the marine tourism and outdoor recreation industries. This course is an ideal way to build your leadership skills so that you can mentor others in the use of outdoor equipment and activities. The skills learned can be applied to corporate tours, school campus, and commercial recreational tours.",Charter boat crew | Snorkel and kayak leader or guide | Camp leader | Expedition and adventure tour operator,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTII,South Metropolitan TAFE,Fremantle,SIS20419 Certificate II in Outdoor Recreation,"Aerospace, Maritime and Logistics",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-outdoor-recreation,English,A,Looking for a career that combines people skills with adventure and tourism? A career that can give you the potential to travel and explore? Climb towards a career in Outdoor Recreation and join an exciting and growing industry that has a large focus on marine tourism.,Assistant Guide,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
,South Metropolitan TAFE,,Provide Medical First Aid On Board a Vessel Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/provide-medical-first-aid-board-vessel-skill-set,English,A,"This course provides the candidate with the skills and knowledge to be able to react appropriately in an emergency situation, where a casualty has been injured at sea, or is acutely ill. To use those items of first aid equipment found in ships medical outfits, which are not included in the standard first aid kit. ",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,MARSS00007 Safety Training Certification Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/safety-training-certification-skill-set,English,A,"The Certificate of Safety Training is an STCW95 AMSA (Australian Maritime Safety Authority) approved training course which qualifies holders of the certificate to work on vessels in Australian and International waters. This course meets the requirements of STCW as revised by Manila Amendments 2010, and is AMSA approved.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,,Scuba Dive in Open Water to a Maximum Depth of 18 Metres Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/scuba-dive-open-water-maximum-depth-18-metres-skill-set,English,A,"This entry level SCUBA diving course teaches beginners how to dive in a safe and enjoyable manner. Once qualified, you are able to dive to a maximum depth of 18m (60ft) with another person of similar qualification or higher.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,MARSS00008 Shipboard Safety Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/shipboard-safety-skill-set,English,A,The Elements of Shipboard Safety skill set is a prerequisite for employment on board commercial vessels in domestic waters. This skill set will equip you with the knowledge and skills to operate safely on board a vessel.,,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Tanker Familiarisation (Liquefied Gas Tanker),"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/tanker-familiarisation-liquefied-gas-tanker,English,A,"This course is for officers and ratings candidates who are assigned duties and responsibilities relating to tanker operations and provides candidates with the skills and knowledge to meet AMSA requirements for STCW Reg V/1-2 and Code Section A-V/1-2, paragraph 1, Table A-V/1-2-1.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Tanker Familiarisation (Oil & Chemical),"Aerospace, Maritime and Logistics",,,AUD,Year,2,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/tanker-familiarisation-oil-chemical,English,A,"This course is for officers and ratings candidates who are assigned duties and responsibilities relating to tanker operations and provides candidates with the skills and knowledge to meet AMSA requirements for STCW Reg V/1-1 and Code Section A-V/1-1, paragraph 1, Table A-V/1-1-1.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Transmit and Receive Information by the Global Maritime Distress and Safety System Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,10,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/transmit-and-receive-information-global-maritime-distress-and-safety-system-skill-set,English,A,"This is a fully accredited course of study and instruction for the GMDSS General Operators Certificate (GMDSS COC), complying with National and International Standards. Our course meets the requirements of Marine Orders Part 6 (AMSA), is fully accredited by AMSA and audited annually.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Fremantle,Use an Electronic Chart Display and Information System to Navigate Safely Skill Set,"Aerospace, Maritime and Logistics",,,AUD,Year,5,Day,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/use-electronic-chart-display-and-information-system-navigate-safely-skill-set,English,A,"The aim of this course is to provide students with the skills and knowledge required to understand the capability and limitations of ECDIS as used during a navigational watch, to operate, interpret and analyse information obtained from ECDIS, and manage ECDIS operation, system files and data. This course meets the requirements of STCW as revised by Manila Amendments 2010, and is AMSA approved. It also meets the requirements of IMO Model 1.27 (2012).",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTII,South Metropolitan TAFE,Jandakot,TLI21616 Certificate II in Warehousing Operations,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-warehousing-operations,English,A,"When you complete the Certificate II in Warehousing Operations, you will have what it takes to start a career in warehousing, transport and logistics, as a warehouse operator, freight handler, store person or forklift operator.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Jandakot,TLI31616 Certificate III in Warehousing Operations,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-warehousing-operations,English,A,"When you complete the Certificate III in Warehousing Operations, you will have what it takes to advance your career in warehousing, transport and logistics, as a team leader, warehouse operator, inventory controller, or fleet controller.",,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTI,South Metropolitan TAFE,Jandakot,TLI41816 Certificate IV in Warehousing Operations,"Aerospace, Maritime and Logistics",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iv-warehousing-operations,English,A,"When you complete the Certificate IV in Warehousing Operations, you will have what it takes to handle a supervisory career in supply chain management, as a team leader, distribution centre manager, contract manager, or transport manager.",,Australia,Yes,Yes,,Yes,Yes,"C Grades in Year 11 WACE General English, and OLNA; or NAPLAN 9 Band 8 or C Grades in Year 11 English and Maths or equivalent or Certificate II or Certificate III",Normal,No
CERTII,South Metropolitan TAFE,Bentley,ACM20117 Certificate II in Animal Studies,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-animal-studies,English,A,Are you barking mad for animals?,"Animal care attendant l Trainer l Pet grooming l Pet exerciser l Animal shelter attendant, Cattery l Boarding kennel operator l Pet shop attendant",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
CERTII,South Metropolitan TAFE,Murdoch,AHC20516 Certificate II in Arboriculture,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-arboriculture,English,A,Learn a wide range of theoretical and practical skills specifically required by the Arboriculture industry.,Gardener,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTIII,South Metropolitan TAFE,Murdoch,AHC30816 Certificate III in Arboriculture,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-arboriculture,English,A,Branch out with a Certificate III in Arboriculture and combine your love of the outdoors with a fascinating career as an arborist.,"Gardener, Arborist, Forestry and Logging Worker",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
,South Metropolitan TAFE,Murdoch,Basic Paving Skill Set,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/basic-paving-skill-set,English,A,"Looking to get a basic knowledge of paving practices and techniques? In this class you will learn how to screed, lay and cut paving, the principles and practices behind paving techniques, whilst learning to operate all the machinery, equipment and tools necessary to complete a basic paving job. ",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Murdoch,Basic Retaining Walls Skill Set,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/basic-retaining-walls-skill-set,English,A,"Looking to get a basic knowledge of brick and block retaining walls? In this class you will learn to lay, level, set out and prepare sites for low profile retaining wall jobs. You will learn the fundamental skills and knowledge behind building retaining walls in the landscape industry.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,,Chemical Risk Management Level 3 Skill Set,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/chemical-risk-management-level-3-skill-set,English,A,"This course is for people who use pesticides with powered and hand-held application equipment. You will gain the skills and knowledge to apply, transport and store chemicals safely.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
,South Metropolitan TAFE,Murdoch,Chemical Risk Management Level 4 Skill Set,"Agriculture, Animals, Science and the Environment",,,AUD,Year,,,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/chemical-risk-management-level-4-skill-set,English,A,"This course is suitable for training supervisors and managers with risk management skills to manage the transportation, storage, application and record keeping of agricultural chemicals (including biological pesticides). Participants must be accredited at Level 3 to achieve competence at Level 4.",,Australia,Yes,Yes,,Yes,Yes,,Normal,No
CERTIII,South Metropolitan TAFE,Bentley,ACM30417 Certificate III in Companion Animal Services,"Agriculture, Animals, Science and the Environment",,,AUD,Year,2,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-iii-companion-animal-services,English,A,"When you complete the Certificate III in Companion Animal Services you will have what employers are looking for as a kennel attendant, cattery attendant, or animal care receptionist.","Kennel attendant, Animal attendant",Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Normal,No
CERTII,South Metropolitan TAFE,Mandurah,AHC21016 Certificate II in Conservation and Land Management,"Agriculture, Animals, Science and the Environment",,,AUD,Year,1,Semester,,,,,,,https://www.southmetrotafe.wa.edu.au/courses/certificate-ii-conservation-and-land-management,English,A,SM TAFE's conservation and land management qualifications focus on sustainability and sustainable development.,Environmental Scientist,Australia,Yes,Yes,,Yes,Yes,OLNA or NAPLAN 9 Band 8 or C Grades in Year 10 English and Maths or equivalent or Certificate I or Certificate II,Traineeship,No
